"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","ic_hof","ic_mul","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","pmcv","prv","pspv","re_sal","reov","rlo","sav","sch","sgpx","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc_glnA"
"4515","2015-0033-118-F0951",0,"SOG","SW",2015,"03-Jul-15",184,2481,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",71,3,0.838197205,-3.076653791,"F","VIS","ECVI",49.42133333,-123.4448333,"Mixed","NO","AvgCopy",1e-100,NA,0,0,NA,0,NA,2.519938993,97.91105181,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,7.201761682,NA,0,0,0,NA,0,0,238.0750786,0,114.2882511,0,0,NA,0,0,0,0,0,NA,5.07071224,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4516","2015-0033-118-F0954",0,"SOG","SW",2015,"03-Jul-15",184,2481,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",90,6,0.823045267,-3.084576278,"F","VIS","ECVI",49.42983333,-123.3456667,"Mixed","NO","AvgCopy",1.1e-10,NA,0,0,0,0,NA,31.67387039,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,4711.475856,NA,0,0,0,NA,0,0,4400569.586,0,4.654396622,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,417.6740804,0,0,0,0,0,0,0,0
"4517","2015-0033-118-F0955",0,"SOG","SW",2015,"03-Jul-15",184,2481,"Harrison","Harrison","Harrison-Widgeon","Harrison-Widgeon","Harrison-Widgeon","Summer",104,10,0.888996359,-3.051100018,"M","VIS","ECVI",49.42983333,-123.3456667,"Mixed","NO","AvgCopy",3.8e-33,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,136210.2547,NA,0,0,0,NA,0,0,278004.5537,0,203.7795258,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4518","2015-0033-118-F0956",0,"SOG","SW",2015,"03-Jul-15",184,2481,"Weaver","Weaver","Lower Fraser","Lower Fraser","Fraser","Summer",95,8,0.933080624,-3.030080829,"F","VIS","ECVI",49.42983333,-123.3456667,"Mixed","NO","AvgCopy",3.76e-71,NA,0,0,0,0,NA,0,1.139154425,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,534277.1728,0,22.79040621,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4519","2015-0033-118-F0957",0,"SOG","SW",2015,"03-Jul-15",184,2481,"Weaver","Weaver","Lower Fraser","Lower Fraser","Fraser","Summer",99,10,1.030610152,-2.986905584,"M","VIS","ECVI",49.42983333,-123.3456667,"Mixed","NO","AvgCopy",1.48e-33,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,359986.0203,NA,0,0,0,NA,0,0,805881.2533,0,11.63020288,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4520","2015-0033-118-F0958",0,"SOG","SW",2015,"03-Jul-15",184,2481,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",72,2,0.535836763,-3.270967494,"M","VIS","ECVI",49.42983333,-123.3456667,"Mixed","NO","AvgCopy",1e-100,NA,0,0,114420.3299,0,NA,0,115.7764265,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,2.24106666,NA,0,0,0,NA,0,0,3476.909054,0,5.780380397,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4521","2015-0033-118-F0959",0,"SOG","SW",2015,"03-Jul-15",184,2481,"Little","L.Shuswap","Thompson","Thompson","Thompson","Summer",74,3,0.740331274,-3.130573904,"M","VIS","ECVI",49.42983333,-123.3456667,"Mixed","NO","AvgCopy",1.31e-84,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,51078.94049,0,6.594844431,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4523","2015-0033-118-F0961",0,"SOG","SW",2015,"03-Jul-15",184,2481,"Harrison","Harrison","Harrison-Widgeon","Harrison-Widgeon","Harrison-Widgeon","Summer",84,6,1.012309686,-2.994686608,"M","VIS","ECVI",49.48533333,-123.2815,"Mixed","NO","AvgCopy",9.83e-05,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,322073.2052,NA,0,0,0,NA,0,0,5277142.378,0,15.36008204,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,50.02426686,0,0,0,0,0,0,0,0
"4524","2015-0033-118-F0962",0,"SOG","SW",2015,"03-Jul-15",184,2481,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",78,4,0.842900251,-3.074223817,"M","VIS","ECVI",49.48533333,-123.2815,"Mixed","NO","AvgCopy",1.22e-08,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,396836.6914,0,301.9790051,0,0,NA,0,0,0,0,0,NA,1.10235547,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4526","2015-0033-118-F0964",0,"SOG","SW",2015,"03-Jul-15",184,2481,"Harrison","Harrison","Harrison-Widgeon","Harrison-Widgeon","Harrison-Widgeon","Summer",95,8,0.933080624,-3.030080829,"M","VIS","ECVI",49.56416667,-123.2576667,"Mixed","NO","AvgCopy",127.0167764,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,1.634896345,NA,0,0,0,NA,0,0,1645119.941,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4527","2015-0033-118-F0965",0,"SOG","SW",2015,"03-Jul-15",184,2481,"Harrison","Harrison","Harrison-Widgeon","Harrison-Widgeon","Harrison-Widgeon","Summer",86,6,0.943313167,-3.025344103,"M","VIS","ECVI",49.56416667,-123.2576667,"Mixed","NO","AvgCopy",5.22e-09,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,807913.035,NA,0,0,0,NA,0,0,214912.0113,0,27.82138182,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4528","2015-0033-118-F0966",0,"SOG","SW",2015,"03-Jul-15",184,2481,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Summer",80,5,0.9765625,-3.010299957,"M","VIS","ECVI",49.56416667,-123.2576667,"Mixed","NO","AvgCopy",6.73e-13,NA,0,0,0,0,NA,0,3508.858107,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,8844996.023,0,0,0,0,NA,0,0,0,0,0,NA,9.873600568,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4529","2015-0033-118-F0979",0,"SOG","SW",2015,"04-Jul-15",185,2482,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",75,4,0.948148148,-3.023123799,"F","VIS","ECVI",49.1265,-123.3241667,"Mixed","NO","AvgCopy",6.05e-12,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,0,45091.32882,0,483.2390346,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4530","2015-0033-118-F0980",0,"SOG","SW",2015,"04-Jul-15",185,2482,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",70,3,0.874635569,-3.058172865,"U/M","VIS","ECVI",49.1265,-123.3241667,"Mixed","NO","AvgCopy",1.28e-14,NA,0,0,0,0,NA,3.827671379,7146.456877,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,1065.806988,0,0,0,0,NA,0,0,0,0,0,NA,0.672693907,0,0,0,NA,0,0,0,5.287555614,0,0,0,0,0
"4531","2015-0033-118-F0981",0,"SOG","SW",2015,"04-Jul-15",185,2482,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",82,5,0.906835362,-3.042471553,"M","VIS","ECVI",49.19206667,-123.3129333,"Mixed","NO","AvgCopy",0.02956972,NA,0,0,0,0,NA,3336.522392,88.6229927,0,0,0,0,0,0,NA,1.104765679,0,0,NA,NA,NA,0,0.321152654,0,NA,22.90361064,NA,0,0,0,NA,0,15.55776015,892.9680427,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0.433532481,0,9.848528874,0,0,0,0,0
"4532","2015-0033-118-F0982",0,"SOG","SW",2015,"04-Jul-15",185,2482,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",81,5,0.940838212,-3.026485052,"M","VIS","ECVI",49.19206667,-123.3129333,"Mixed","NO","AvgCopy",3.799909264,NA,0,0,1.104091823,0,NA,5.638118056,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,1.920352765,NA,0,0,0,NA,0,17.59335512,297423.3317,0,140.6473106,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,1.339366942,0,0,0,0,0
"4535","2015-0033-118-F1044",0,"SOG","SW",2015,"05-Jul-15",186,2483,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",70,4,1.166180758,-2.933234129,"U","VIS","ECVI",49.05733333,-123.5283333,"Mixed","NO","AvgCopy",0.024486358,NA,0,0,0,0,NA,0,904.6017506,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,6.457960616,3209.944397,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4536","2015-0033-118-F1045",0,"SOG","SW",2015,"05-Jul-15",186,2483,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",72,4,1.071673525,-2.969937498,"U","VIS","ECVI",49.05733333,-123.5283333,"Mixed","NO","AvgCopy",0.054865257,NA,0,0,0,0,NA,1.788587252,3093.690308,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,6.600894619,NA,0,0,0,NA,0,0,17129.24611,0,0.042295289,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4537","2015-0033-118-F1046",0,"SOG","SW",2015,"05-Jul-15",186,2483,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",66,3,1.043492779,-2.981510552,"U","VIS","ECVI",49.05733333,-123.5283333,"Mixed","NO","AvgCopy",0.06047935,NA,0,0,0,0,NA,7007.035034,2.482750482,0,0,0,0,0,0,NA,0,0.887346725,0,NA,NA,NA,0,0,0,NA,88.33079068,NA,0,0,0,NA,0,0,2742.985615,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4538","2015-0033-118-F1047",0,"SOG","SW",2015,"05-Jul-15",186,2483,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",73,4,1.028232699,-2.987908589,"U","VIS","ECVI",49.05733333,-123.5283333,"Mixed","NO","AvgCopy",265162974.6,NA,0,0,0,0,NA,0,2.539912275,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,9.693639132,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4539","2015-0033-118-F1059",0,"SOG","SW",2015,"05-Jul-15",186,2483,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",92,7,0.898947974,-3.046265442,"M","VIS","ECVI",49.2885,-123.4776667,"Mixed","NO","AvgCopy",1.24e-62,NA,0,0,0,0,NA,2.048002438,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,40340.66582,0,3.976667081,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4540","2015-0033-118-F1060",0,"SOG","SW",2015,"05-Jul-15",186,2483,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",73,4,1.028232699,-2.987908589,"U","VIS","ECVI",49.2885,-123.4776667,"Mixed","NO","AvgCopy",2.87e-94,NA,0,0,0,0,NA,0,14.69505414,0,0,0,0,0,0,NA,0,0.722719234,0,NA,NA,NA,0,0,0,NA,9.785164953,NA,0,0,0,NA,0,0,5061.184277,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4541","2015-0033-118-F1061",0,"SOG","SW",2015,"05-Jul-15",186,2483,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",75,4,0.948148148,-3.023123799,"U","VIS","ECVI",49.2885,-123.4776667,"Mixed","NO","AvgCopy",1e+100,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0.893386827,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4542","2015-0033-118-F1062",0,"SOG","SW",2015,"05-Jul-15",186,2483,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",75,4,0.948148148,-3.023123799,"U","VIS","ECVI",49.2885,-123.4776667,"Mixed","NO","AvgCopy",4.48e+16,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0.590609019,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,807.8846878,0,18.97644381,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4543","2015-0033-118-F1063",0,"SOG","SW",2015,"05-Jul-15",186,2483,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",71,3,0.838197205,-3.076653791,"U","VIS","ECVI",49.2885,-123.4776667,"Mixed","NO","AvgCopy",1e-100,NA,0,0,NA,0,NA,0,297.7910376,0,0,0,0,0,0,NA,0,0.749987353,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,1150.335785,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4544","2015-0033-118-F1065",0,"SOG","SW",2015,"06-Jul-15",187,2484,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",128,19,0.905990601,-3.042876308,"M","VIS","ECVI",49.2475,-123.4224167,"Mixed","NO","AvgCopy",8.25e-10,NA,0,0,0,0,NA,5859.590401,1.559128208,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,3619.054295,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4545","2015-0033-118-F1066",0,"SOG","SW",2015,"06-Jul-15",187,2484,"Quesnel Horsef","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",129,19,0.88508396,-3.05301553,"F","VIS","ECVI",49.2475,-123.4224167,"Mixed","NO","AvgCopy",1e-100,NA,0,0,0,0,NA,70051.24276,1095.378277,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,14619.45627,0,0.020136098,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4546","2015-0033-118-F1067",0,"SOG","SW",2015,"06-Jul-15",187,2484,"Quesnel Horsef","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",133,25,1.062637372,-2.973614914,"M","VIS","ECVI",49.2475,-123.4224167,"Mixed","NO","AvgCopy",1e-100,NA,0,0,0,NA,NA,2408.266328,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,35473.0709,NA,0,0,0,NA,0,0,1068282.291,0,0,0,0,NA,0,109.0093538,0,0,0,NA,1.161131125,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4547","2015-0033-118-F1072",0,"SOG","SW",2015,"06-Jul-15",187,2484,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Summer",76,4,0.911211547,-3.040380786,"F","VIS","ECVI",49.2475,-123.4224167,"Mixed","NO","AvgCopy",1.11e+19,NA,0,0,0,0,NA,0,83.68490497,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,4.971168406,NA,0,0,0,NA,0,0,1214.584387,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"4636","2016-0052-118-1428",0,"Hakai","SW",2016,"02-Jun-16",154,2816,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",99,7,0.721427106,-3.141807544,"","VIN","ECVI",50.462122,-125.364704,"Mixed","NO","AvgCopy",4.55e-14,NA,0,0,6020561.097,0,NA,10136.89127,0,0,0,0,0,190454.8687,0,NA,696.9023515,0,0,NA,NA,NA,0,0,0,NA,715.0518171,NA,0,0,0,NA,0,0,25.49451867,0,352.4774433,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4637","2016-0052-118-1429",0,"Hakai","SW",2016,"02-Jun-16",154,2816,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",98,9.5,1.009358346,-2.995954622,"","VIN","ECVI",50.462122,-125.364704,"Mixed","NO","AvgCopy",1.55e-15,NA,0,0,1185.746848,0,NA,25219.24765,0,0,0,0,0,2.321862522,0,NA,26.77414993,0,0,NA,NA,NA,0,0,0,NA,19125.84508,NA,0,0,0,NA,0,0,99912.56755,0,8473.174557,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4638","2016-0052-118-1430",0,"Hakai","SW",2016,"02-Jun-16",154,2816,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",93,8.5,1.056744704,-2.97602992,"","VIN","ECVI",50.462122,-125.364704,"Mixed","NO","AvgCopy",3.72e-11,NA,0,0,0,0,NA,23507.52529,0,0,0,0,0,0,15.20545705,NA,0,0,0,NA,NA,NA,0,0,0,NA,25.37533733,NA,0,0,0,NA,0,0,2242.939602,0,167.2596764,0,0,NA,0,802.1252174,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4639","2016-0052-118-1514",0,"Hakai","SW",2016,"02-Jun-16",154,2816,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",104,7.7,0.684527196,-3.164609293,"","VIN","ECVI",50.558034,-126.734633,"Mixed","NO","AvgCopy",2.62e-13,NA,0,0,235.8391467,0,NA,83.90918796,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,212985.5712,NA,0,0,0,NA,0,0,724.8369481,0,12835.51193,0,0,NA,0,1750.268898,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4640","2016-0052-118-1515",0,"Hakai","SW",2016,"07-Jun-16",159,2821,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",109,9,0.694965132,-3.158036984,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",2.78e-13,NA,0,0,628.3431923,0,NA,108559.299,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,1481.82361,NA,0,0,0,NA,0,0,94250.48175,0,0,0,0,NA,0,0,0,0,0,NA,2.473896209,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4641","2016-0052-118-1516",0,"Hakai","SW",2016,"07-Jun-16",159,2821,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",98,9.5,1.009358346,-2.995954622,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",1.67e-17,NA,0,0,48.41407114,0,NA,156029.9462,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,2577.720829,0,25881.76721,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4642","2016-0052-118-1517",0,"Hakai","SW",2016,"07-Jun-16",159,2821,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",104,9,0.800096723,-3.096857508,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",8.8e-18,NA,0,0,5392.619971,0,NA,34199.76355,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,1774500.839,NA,0,0,0,NA,0,0,555.1243467,0,6387.270987,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4643","2016-0052-118-1518",0,"Hakai","SW",2016,"07-Jun-16",159,2821,"Chilko North","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",111,11.2,0.818934347,-3.086750914,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",1.78e-17,NA,0,0,105.5300886,0,NA,105.2610202,0,0,0,0,0,0,16.12533698,NA,0,2.149030608,0,NA,NA,NA,0,0,0,NA,2286.292092,NA,0,0,0,NA,0,0,0,0,638.7494776,0,0,NA,0,222.9692565,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4644","2016-0052-118-1519",0,"Hakai","SW",2016,"07-Jun-16",159,2821,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",110,10.7,0.803906837,-3.094794278,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",3.23e-17,NA,0,0,0.364803162,0,NA,14976.6407,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,118.8679037,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4645","2016-0052-118-1520",0,"Hakai","SW",2016,"07-Jun-16",159,2821,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",85,6.5,1.058416446,-2.975343421,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",7.03e-17,NA,0,0,1212132.863,0,NA,27962.41815,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,548.5954546,0,42.41765323,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4646","2016-0052-118-1528",0,"Hakai","SW",2016,"25-Jun-16",177,2839,"Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",115,17.2,1.13092792,-2.946565074,"","VIN","ECVI",50.475081,-126.033922,"Mixed","NO","AvgCopy",1.61e-11,NA,0,0,0,0,NA,33189.89874,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,91789.53271,NA,0,0,0,NA,0,0,0,0,106.0320548,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4647","2016-0052-118-1529",0,"Hakai","SW",2016,"25-Jun-16",177,2839,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",107,13,1.06118724,-2.974207981,"","VIN","ECVI",50.475081,-126.033922,"Mixed","NO","AvgCopy",1.97e-15,NA,0,0,0,0,NA,71286.06521,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,184008.8698,0,4389.095204,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4648","2016-0052-118-1530",0,"Hakai","SW",2016,"25-Jun-16",177,2839,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",102,11.6,1.093093908,-2.961342526,"","VIN","ECVI",50.475081,-126.033922,"Mixed","NO","AvgCopy",4.97e-12,NA,0,0,0,0,NA,16636.53873,7248.197209,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,30620.87722,0,133.7553974,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4649","2016-0052-118-1539",0,"Hakai","SW",2016,"24-Jun-16",176,2838,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",109,12,0.926620176,-3.033098248,"","VIN","ECVI",50.480604,-126.409614,"Mixed","NO","AvgCopy",1.61e-11,NA,0,0,0,0,NA,138281.2106,0,0,0,0,379093.0332,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,47002.14876,0,4225.090663,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4650","2016-0052-118-1540",0,"Hakai","SW",2016,"02-Jun-16",154,2816,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",90,10.2,1.399176955,-2.854127357,"","VIN","ECVI",50.544011,-126.814611,"Mixed","NO","AvgCopy",1.8e-19,NA,0,0,18189.1095,0,NA,170508.6168,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,3040.79561,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4651","2016-0052-118-1541",0,"Hakai","SW",2016,"25-Jun-16",177,2839,"Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",113,15,1.039575243,-2.983144071,"","VIN","ECVI",50.475081,-126.033922,"Mixed","NO","AvgCopy",6.4e-10,NA,0,0,0,0,NA,2449.017502,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,5413156.609,NA,0,0,0,NA,0,0,0,0,77.63525181,0,0,NA,0,671.424115,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
"4652","2016-0052-118-1542",0,"Hakai","SW",2016,"25-Jun-16",177,2839,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",108,13.2,1.047858558,-2.979697335,"","VIN","ECVI",50.475081,-126.033922,"Mixed","NO","AvgCopy",6.24e-13,NA,0,0,1847967.451,0,NA,718.7142706,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,47774.4509,0,9.312783274,0,0,NA,0,1321.730453,0,0,0,NA,1.93477583,NA,0,0,NA,0,0,0,0,0,0,0,0,0
